SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
2051,2,BURGER,4/15/12,12.73,22,2012,No Holiday,1,0,60.8,1
2051,2,BURGER,4/15/13,13.13,28,2013,No Holiday,0,0,64.4,1
2051,2,BURGER,4/15/14,13.27,24,2014,No Holiday,0,0,55.4,1
2051,2,BURGER,4/15/15,12.66,26,2015,No Holiday,0,0,64.4,1
2051,2,BURGER,4/16/12,12.73,30,2012,No Holiday,0,0,66.2,1
2051,2,BURGER,4/16/13,13.13,24,2013,No Holiday,0,0,60.8,1
2051,2,BURGER,4/16/14,13.27,26,2014,No Holiday,0,0,53.6,1
2051,2,BURGER,4/16/15,12.66,28,2015,No Holiday,0,0,60.8,1
2051,2,BURGER,4/17/12,12.73,28,2012,No Holiday,0,0,57.2,1
2051,2,BURGER,4/17/13,13.13,28,2013,No Holiday,0,0,69.8,1
2051,2,BURGER,4/17/14,13.27,24,2014,No Holiday,0,0,55.4,1
2051,2,BURGER,4/17/15,12.66,30,2015,No Holiday,0,0,57.2,1
2051,2,BURGER,4/18/12,12.73,32,2012,No Holiday,0,0,57.2,1
2051,2,BURGER,4/18/13,13.13,32,2013,No Holiday,0,0,66.2,1
2051,2,BURGER,4/18/14,13.27,32,2014,No Holiday,0,0,50.0,1
2051,2,BURGER,4/18/15,12.66,22,2015,No Holiday,1,0,60.8,1
2051,2,BURGER,4/19/12,12.73,30,2012,No Holiday,0,0,62.6,1
2051,2,BURGER,4/19/13,13.13,32,2013,No Holiday,0,0,62.6,1
2051,2,BURGER,4/19/14,13.27,24,2014,No Holiday,1,0,41.0,1
2051,2,BURGER,4/19/15,12.66,26,2015,No Holiday,1,0,53.6,1
2051,2,BURGER,4/20/12,12.73,28,2012,No Holiday,0,0,66.2,1
2051,2,BURGER,4/20/13,13.13,22,2013,No Holiday,1,0,62.6,1
2051,2,BURGER,4/20/14,12.14,24,2014,No Holiday,1,0,50.0,1
2051,2,BURGER,4/20/15,12.66,28,2015,No Holiday,0,0,60.8,1
2051,2,BURGER,4/21/12,12.73,20,2012,No Holiday,1,0,53.6,1
2051,2,BURGER,4/21/13,13.13,26,2013,No Holiday,1,0,57.2,1
2051,2,BURGER,4/21/14,12.14,28,2014,No Holiday,0,0,53.6,1
2051,2,BURGER,4/21/15,12.66,28,2015,No Holiday,0,0,62.6,1
2051,2,BURGER,4/22/12,12.73,26,2012,No Holiday,1,0,57.2,1
2051,2,BURGER,4/22/13,13.13,24,2013,No Holiday,0,0,32.0,1
2051,2,BURGER,4/22/14,12.14,30,2014,No Holiday,0,0,57.2,1
2051,2,BURGER,4/22/15,12.66,34,2015,No Holiday,0,0,68.0,1
2051,2,BURGER,4/23/12,12.73,28,2012,No Holiday,0,0,55.4,1
2051,2,BURGER,4/23/13,13.13,30,2013,No Holiday,0,0,66.2,1
2051,2,BURGER,4/23/14,12.14,36,2014,No Holiday,0,0,53.6,1
2051,2,BURGER,4/23/15,12.66,26,2015,No Holiday,0,0,69.8,1
2051,2,BURGER,4/24/12,12.73,32,2012,No Holiday,0,0,60.8,1
2051,2,BURGER,4/24/13,13.13,30,2013,No Holiday,0,0,59.0,1
2051,2,BURGER,4/24/14,12.14,36,2014,No Holiday,0,0,60.8,1
2051,2,BURGER,4/24/15,12.66,28,2015,No Holiday,0,0,66.2,1
2051,2,BURGER,4/25/12,12.73,28,2012,No Holiday,0,0,55.4,1
2051,2,BURGER,4/25/13,13.08,28,2013,No Holiday,0,0,55.4,1
2051,2,BURGER,4/25/14,12.14,32,2014,No Holiday,0,0,59.0,1
2051,2,BURGER,4/25/15,12.66,18,2015,No Holiday,1,0,64.4,1
2051,2,BURGER,4/26/12,12.73,30,2012,No Holiday,0,0,53.6,1
2051,2,BURGER,4/26/13,13.08,34,2013,No Holiday,0,0,64.4,1
2051,2,BURGER,4/26/14,12.14,22,2014,No Holiday,1,0,60.8,1
2051,2,BURGER,4/26/15,12.66,22,2015,No Holiday,1,0,60.8,1
2051,2,BURGER,4/27/12,12.73,28,2012,No Holiday,0,0,60.8,1
2051,2,BURGER,4/27/13,13.08,22,2013,No Holiday,1,0,62.6,1
2051,2,BURGER,4/27/14,12.14,20,2014,No Holiday,1,0,60.8,1
2051,2,BURGER,4/27/15,12.66,28,2015,No Holiday,0,0,64.4,1
2051,2,BURGER,4/28/12,12.73,20,2012,No Holiday,1,0,64.4,1
2051,2,BURGER,4/28/13,13.08,18,2013,No Holiday,1,0,60.8,1
2051,2,BURGER,4/28/14,12.14,36,2014,No Holiday,0,0,59.0,1
2051,2,BURGER,4/28/15,12.66,28,2015,No Holiday,0,0,64.4,1
2051,2,BURGER,4/29/12,12.73,20,2012,No Holiday,1,0,62.6,1
2051,2,BURGER,4/29/13,13.08,24,2013,Labor Day,0,0,60.8,1
2051,2,BURGER,4/29/14,12.14,20,2014,Labor Day,0,0,68.0,1
2051,2,BURGER,4/29/15,12.66,28,2015,No Holiday,0,0,68.0,1
2051,2,BURGER,4/30/12,12.73,22,2012,Labor Day,0,0,62.6,1
2051,2,BURGER,4/30/13,13.08,20,2013,Labor Day,0,0,68.0,1
2051,2,BURGER,4/30/14,12.14,22,2014,Labor Day,0,0,64.4,1
2051,2,BURGER,4/30/15,12.66,30,2015,No Holiday,0,0,71.6,1
2051,2,BURGER,5/13/12,11.49,28,2012,No Holiday,1,0,69.8,1
2051,2,BURGER,5/13/13,13.08,32,2013,No Holiday,0,0,68.0,1
2051,2,BURGER,5/13/14,12.14,32,2014,No Holiday,0,0,73.4,1
2051,2,BURGER,5/13/15,12.66,26,2015,No Holiday,0,0,73.4,1
2051,2,BURGER,5/14/12,11.49,36,2012,No Holiday,0,0,71.6,1
2051,2,BURGER,5/14/13,13.08,30,2013,No Holiday,0,0,66.2,1
2051,2,BURGER,5/14/14,12.14,32,2014,No Holiday,0,0,71.6,1
2051,2,BURGER,5/14/15,12.66,30,2015,No Holiday,0,0,62.6,1
2051,2,BURGER,5/15/12,11.49,32,2012,No Holiday,0,0,66.2,1
2051,2,BURGER,5/15/13,13.08,28,2013,No Holiday,0,0,68.0,1
2051,2,BURGER,5/15/14,12.14,36,2014,No Holiday,0,0,71.6,1
2051,2,BURGER,5/15/15,12.66,34,2015,No Holiday,0,0,71.6,1
2051,2,BURGER,5/16/12,11.49,32,2012,No Holiday,0,0,69.8,1
2051,2,BURGER,5/16/13,13.08,30,2013,No Holiday,0,0,69.8,1
2051,2,BURGER,5/16/14,12.14,28,2014,No Holiday,0,0,68.0,1
2051,2,BURGER,5/16/15,12.66,26,2015,No Holiday,1,0,69.8,1
2051,2,BURGER,5/17/12,11.49,32,2012,No Holiday,0,0,71.6,1
2051,2,BURGER,5/17/13,13.08,26,2013,No Holiday,0,0,73.4,1
2051,2,BURGER,5/17/14,12.14,20,2014,No Holiday,1,0,69.8,1
2051,2,BURGER,5/17/15,12.66,22,2015,No Holiday,1,0,71.6,1
2051,2,BURGER,5/18/12,11.49,38,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,5/18/13,13.08,20,2013,No Holiday,1,0,77.0,1
2051,2,BURGER,5/18/14,12.14,20,2014,No Holiday,1,0,73.4,1
2051,2,BURGER,5/18/15,12.66,30,2015,No Holiday,0,0,75.2,1
2051,2,BURGER,5/19/12,11.49,24,2012,No Holiday,1,0,68.0,1
2051,2,BURGER,5/19/13,13.08,24,2013,No Holiday,1,0,75.2,1
2051,2,BURGER,5/19/14,12.14,32,2014,No Holiday,0,0,68.0,1
2051,2,BURGER,5/19/15,12.66,32,2015,No Holiday,0,0,75.2,1
2051,2,BURGER,5/20/12,11.49,26,2012,No Holiday,1,0,64.4,1
2051,2,BURGER,5/20/13,13.08,26,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,5/20/14,12.14,32,2014,No Holiday,0,0,75.2,1
2051,2,BURGER,5/20/15,12.66,26,2015,No Holiday,0,0,75.2,1
2051,2,BURGER,5/21/12,11.49,38,2012,No Holiday,0,0,66.2,1
2051,2,BURGER,5/21/13,13.08,34,2013,No Holiday,0,0,75.2,1
2051,2,BURGER,5/21/14,12.14,32,2014,No Holiday,0,0,75.2,1
2051,2,BURGER,5/21/15,12.66,32,2015,No Holiday,0,0,77.0,1
2051,2,BURGER,5/22/12,11.49,30,2012,No Holiday,0,0,71.6,1
2051,2,BURGER,5/22/13,13.08,34,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,5/22/14,12.14,28,2014,No Holiday,0,0,71.6,1
2051,2,BURGER,5/22/15,12.66,32,2015,No Holiday,0,0,82.4,1
2051,2,BURGER,5/23/12,11.49,38,2012,No Holiday,0,0,73.4,1
2051,2,BURGER,5/23/13,13.08,26,2013,No Holiday,0,0,73.4,1
2051,2,BURGER,5/23/14,12.14,30,2014,No Holiday,0,0,75.2,1
2051,2,BURGER,5/23/15,12.66,24,2015,No Holiday,1,0,78.8,1
2051,2,BURGER,5/24/12,11.49,32,2012,No Holiday,0,0,73.4,1
2051,2,BURGER,5/24/13,13.08,28,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,5/24/14,12.14,20,2014,No Holiday,1,0,71.6,1
2051,2,BURGER,5/24/15,12.66,26,2015,No Holiday,1,0,71.6,1
2051,2,BURGER,5/25/12,11.49,36,2012,No Holiday,0,0,71.6,1
2051,2,BURGER,5/25/13,13.08,26,2013,No Holiday,1,0,69.8,1
2051,2,BURGER,5/25/14,12.14,20,2014,No Holiday,1,0,71.6,1
2051,2,BURGER,5/25/15,12.66,32,2015,No Holiday,0,0,73.4,1
2051,2,BURGER,5/26/12,11.49,26,2012,No Holiday,1,0,71.6,1
2051,2,BURGER,5/26/13,13.08,18,2013,No Holiday,1,0,78.8,1
2051,2,BURGER,5/26/14,12.14,30,2014,No Holiday,0,0,68.0,1
2051,2,BURGER,5/26/15,12.66,34,2015,No Holiday,0,0,80.6,1
2051,2,BURGER,5/27/12,11.49,24,2012,No Holiday,1,0,73.4,1
2051,2,BURGER,5/27/13,13.08,26,2013,No Holiday,0,0,80.6,1
2051,2,BURGER,5/27/14,12.14,32,2014,No Holiday,0,0,69.8,1
2051,2,BURGER,5/27/15,12.66,34,2015,No Holiday,0,0,78.8,1
2051,2,BURGER,5/28/12,11.49,34,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,5/28/13,13.08,28,2013,No Holiday,0,0,80.6,1
2051,2,BURGER,5/28/14,12.14,28,2014,No Holiday,0,0,68.0,1
2051,2,BURGER,5/28/15,12.66,32,2015,No Holiday,0,0,84.2,1
2051,2,BURGER,5/29/12,11.49,38,2012,No Holiday,0,0,71.6,1
2051,2,BURGER,5/29/13,13.08,32,2013,No Holiday,0,0,69.8,1
2051,2,BURGER,5/29/14,12.14,32,2014,No Holiday,0,0,71.6,1
2051,2,BURGER,5/29/15,12.66,34,2015,No Holiday,0,0,86.0,1
2051,2,BURGER,5/30/12,11.49,38,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,5/30/13,13.08,26,2013,No Holiday,0,0,68.0,1
2051,2,BURGER,5/30/14,12.14,34,2014,No Holiday,0,0,78.8,1
2051,2,BURGER,5/30/15,12.66,20,2015,No Holiday,1,0,84.2,1
2051,2,BURGER,5/31/12,11.49,30,2012,No Holiday,0,0,73.4,1
2051,2,BURGER,5/31/13,13.08,26,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,5/31/14,12.14,24,2014,No Holiday,1,0,77.0,1
2051,2,BURGER,5/31/15,12.66,14,2015,Dragon Boat Festivel,1,0,84.2,1
2051,2,BURGER,6/13/12,11.49,36,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,6/13/13,13.08,28,2013,No Holiday,0,0,69.8,1
2051,2,BURGER,6/13/14,12.14,28,2014,No Holiday,0,0,77.0,1
2051,2,BURGER,6/13/15,12.66,22,2015,No Holiday,1,0,78.8,1
2051,2,BURGER,6/14/12,11.49,30,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,6/14/13,13.08,32,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,6/14/14,12.14,28,2014,No Holiday,1,0,77.0,1
2051,2,BURGER,6/14/15,12.66,24,2015,No Holiday,1,0,80.6,1
2051,2,BURGER,6/15/12,11.49,32,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,6/15/13,13.08,24,2013,No Holiday,1,0,73.4,1
2051,2,BURGER,6/15/14,12.14,22,2014,No Holiday,1,0,80.6,1
2051,2,BURGER,6/15/15,12.66,34,2015,No Holiday,0,0,82.4,1
2051,2,BURGER,6/16/12,11.49,26,2012,No Holiday,1,0,73.4,1
2051,2,BURGER,6/16/13,13.08,24,2013,No Holiday,1,0,82.4,1
2051,2,BURGER,6/16/14,12.14,36,2014,No Holiday,0,0,75.2,1
2051,2,BURGER,6/16/15,12.66,28,2015,No Holiday,0,0,77.0,1
2051,2,BURGER,6/17/12,11.49,24,2012,No Holiday,1,0,77.0,1
2051,2,BURGER,6/17/13,13.08,26,2013,No Holiday,0,0,87.8,1
2051,2,BURGER,6/17/14,12.14,34,2014,No Holiday,0,0,77.0,1
2051,2,BURGER,6/17/15,12.66,32,2015,No Holiday,0,0,75.2,1
2051,2,BURGER,6/18/12,11.49,36,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,6/18/13,13.08,28,2013,No Holiday,0,0,86.0,1
2051,2,BURGER,6/18/14,12.14,34,2014,No Holiday,0,0,80.6,1
2051,2,BURGER,6/18/15,12.66,28,2015,No Holiday,0,0,77.0,1
2051,2,BURGER,6/19/12,11.49,36,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,6/19/13,13.08,28,2013,No Holiday,0,0,82.4,1
2051,2,BURGER,6/19/14,12.14,36,2014,No Holiday,0,0,82.4,1
2051,2,BURGER,6/19/15,12.66,26,2015,No Holiday,0,0,73.4,1
2051,2,BURGER,6/20/12,11.49,38,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,6/20/13,13.08,26,2013,No Holiday,0,0,80.6,1
2051,2,BURGER,6/20/14,12.14,30,2014,No Holiday,0,0,80.6,1
2051,2,BURGER,6/20/15,12.66,24,2015,No Holiday,1,0,73.4,1
2051,2,BURGER,6/21/12,11.49,30,2012,No Holiday,0,0,84.2,1
2051,2,BURGER,6/21/13,13.08,30,2013,No Holiday,0,0,80.6,1
2051,2,BURGER,6/21/14,12.14,28,2014,No Holiday,1,0,78.8,1
2051,2,BURGER,6/21/15,12.66,22,2015,No Holiday,1,0,73.4,1
2051,2,BURGER,6/22/12,11.49,34,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,6/22/13,13.08,14,2013,Dragon Boat Festivel,1,0,78.8,1
2051,2,BURGER,6/22/14,12.14,24,2014,No Holiday,1,0,71.6,1
2051,2,BURGER,6/22/15,12.66,28,2015,No Holiday,0,0,73.4,1
2051,2,BURGER,6/23/12,11.49,22,2012,No Holiday,1,0,73.4,1
2051,2,BURGER,6/23/13,13.08,12,2013,Dragon Boat Festivel,1,0,78.8,1
2051,2,BURGER,6/23/14,12.14,34,2014,No Holiday,0,0,78.8,1
2051,2,BURGER,6/23/15,12.66,28,2015,No Holiday,0,0,78.8,1
2051,2,BURGER,6/24/12,11.49,20,2012,No Holiday,1,0,71.6,1
2051,2,BURGER,6/24/13,13.08,22,2013,Dragon Boat Festivel,0,0,73.4,1
2051,2,BURGER,6/24/14,12.14,28,2014,No Holiday,0,0,78.8,1
2051,2,BURGER,6/24/15,12.66,34,2015,No Holiday,0,0,80.6,1
2051,2,BURGER,6/25/12,11.49,32,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,6/25/13,13.08,34,2013,No Holiday,0,0,77.0,1
2051,2,BURGER,6/25/14,12.14,32,2014,No Holiday,0,0,77.0,1
2051,2,BURGER,6/25/15,12.66,30,2015,No Holiday,0,0,75.2,1
2051,2,BURGER,6/26/12,11.49,34,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,6/26/13,13.08,34,2013,No Holiday,0,0,75.2,1
2051,2,BURGER,6/26/14,12.14,36,2014,No Holiday,0,0,77.0,1
2051,2,BURGER,6/26/15,12.66,30,2015,No Holiday,0,0,80.6,1
2051,2,BURGER,6/27/12,11.49,36,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,6/27/13,13.08,30,2013,No Holiday,0,0,75.2,1
2051,2,BURGER,6/27/14,12.14,32,2014,No Holiday,0,0,82.4,1
2051,2,BURGER,6/27/15,12.66,22,2015,No Holiday,1,0,82.4,1
2051,2,BURGER,6/28/12,11.49,36,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,6/28/13,13.08,30,2013,No Holiday,0,0,71.6,1
2051,2,BURGER,6/28/14,12.14,28,2014,No Holiday,1,1,80.6,1
2051,2,BURGER,6/28/15,12.66,22,2015,No Holiday,1,0,84.2,1
2051,2,BURGER,6/29/12,11.49,30,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,6/29/13,13.08,26,2013,No Holiday,1,0,71.6,1
2051,2,BURGER,6/29/14,12.14,22,2014,No Holiday,1,1,78.8,1
2051,2,BURGER,6/29/15,12.66,30,2015,No Holiday,0,0,84.2,1
2051,2,BURGER,6/30/12,11.49,24,2012,No Holiday,1,0,80.6,1
2051,2,BURGER,6/30/13,13.08,22,2013,No Holiday,1,1,80.6,1
2051,2,BURGER,6/30/14,12.14,28,2014,No Holiday,0,1,77.0,1
2051,2,BURGER,6/30/15,12.66,34,2015,No Holiday,0,1,82.4,1
2051,2,BURGER,7/13/12,11.49,38,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,7/13/13,13.08,20,2013,No Holiday,1,1,78.8,1
2051,2,BURGER,7/13/14,12.14,24,2014,No Holiday,1,1,80.6,1
2051,2,BURGER,7/13/15,12.66,30,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/14/12,11.49,26,2012,No Holiday,1,0,80.6,1
2051,2,BURGER,7/14/13,13.08,20,2013,No Holiday,1,1,78.8,1
2051,2,BURGER,7/14/14,12.14,32,2014,No Holiday,0,1,78.8,1
2051,2,BURGER,7/14/15,12.66,34,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/15/12,11.49,22,2012,No Holiday,1,0,80.6,1
2051,2,BURGER,7/15/13,13.08,32,2013,No Holiday,0,1,80.6,1
2051,2,BURGER,7/15/14,12.14,34,2014,No Holiday,0,1,75.2,1
2051,2,BURGER,7/15/15,12.66,34,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/16/12,11.49,34,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,7/16/13,13.08,28,2013,No Holiday,0,1,82.4,1
2051,2,BURGER,7/16/14,12.14,30,2014,No Holiday,0,1,80.6,1
2051,2,BURGER,7/16/15,12.66,32,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,7/17/12,11.49,32,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,7/17/13,13.08,28,2013,No Holiday,0,1,82.4,1
2051,2,BURGER,7/17/14,12.14,32,2014,No Holiday,0,1,82.4,1
2051,2,BURGER,7/17/15,12.66,32,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,7/18/12,11.49,38,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,7/18/13,13.08,30,2013,No Holiday,0,1,80.6,1
2051,2,BURGER,7/18/14,12.14,32,2014,No Holiday,0,1,77.0,1
2051,2,BURGER,7/18/15,12.66,22,2015,No Holiday,1,1,86.0,1
2051,2,BURGER,7/19/12,11.49,34,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,7/19/13,13.08,30,2013,No Holiday,0,1,82.4,1
2051,2,BURGER,7/19/14,12.14,22,2014,No Holiday,1,1,78.8,1
2051,2,BURGER,7/19/15,12.66,24,2015,No Holiday,1,1,87.8,1
2051,2,BURGER,7/20/12,11.49,34,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,7/20/13,13.08,24,2013,No Holiday,1,1,84.2,1
2051,2,BURGER,7/20/14,12.14,26,2014,No Holiday,1,1,80.6,1
2051,2,BURGER,7/20/15,12.66,34,2015,No Holiday,0,1,87.8,1
2051,2,BURGER,7/21/12,11.49,24,2012,No Holiday,1,0,77.0,1
2051,2,BURGER,7/21/13,13.08,26,2013,No Holiday,1,1,78.8,1
2051,2,BURGER,7/21/14,12.14,32,2014,No Holiday,0,1,80.6,1
2051,2,BURGER,7/21/15,12.66,30,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/22/12,11.49,22,2012,No Holiday,1,0,82.4,1
2051,2,BURGER,7/22/13,13.08,26,2013,No Holiday,0,1,80.6,1
2051,2,BURGER,7/22/14,12.14,36,2014,No Holiday,0,1,80.6,1
2051,2,BURGER,7/22/15,12.66,26,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,7/23/12,11.49,38,2012,No Holiday,0,0,86.0,1
2051,2,BURGER,7/23/13,13.08,34,2013,No Holiday,0,1,82.4,1
2051,2,BURGER,7/23/14,12.14,28,2014,No Holiday,0,1,78.8,1
2051,2,BURGER,7/23/15,12.66,30,2015,No Holiday,0,1,82.4,1
2051,2,BURGER,7/24/12,11.49,36,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,7/24/13,13.08,26,2013,No Holiday,0,1,80.6,1
2051,2,BURGER,7/24/14,12.14,28,2014,No Holiday,0,1,86.0,1
2051,2,BURGER,7/24/15,12.66,30,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,7/25/12,11.49,36,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,7/25/13,13.08,30,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,7/25/14,12.14,34,2014,No Holiday,0,1,84.2,1
2051,2,BURGER,7/25/15,12.66,24,2015,No Holiday,1,1,82.4,1
2051,2,BURGER,7/26/12,11.49,32,2012,No Holiday,0,0,86.0,1
2051,2,BURGER,7/26/13,13.08,34,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,7/26/14,12.14,20,2014,No Holiday,1,1,78.8,1
2051,2,BURGER,7/26/15,12.66,26,2015,No Holiday,1,1,86.0,1
2051,2,BURGER,7/27/12,11.49,36,2012,No Holiday,0,0,84.2,1
2051,2,BURGER,7/27/13,13.08,22,2013,No Holiday,1,1,78.8,1
2051,2,BURGER,7/27/14,12.14,26,2014,No Holiday,1,1,77.0,1
2051,2,BURGER,7/27/15,12.66,32,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/28/12,11.49,26,2012,No Holiday,1,0,84.2,1
2051,2,BURGER,7/28/13,13.08,26,2013,No Holiday,1,1,77.0,1
2051,2,BURGER,7/28/14,12.14,36,2014,No Holiday,0,1,87.8,1
2051,2,BURGER,7/28/15,12.66,32,2015,No Holiday,0,1,84.2,1
2051,2,BURGER,7/29/12,11.49,28,2012,No Holiday,1,0,78.8,1
2051,2,BURGER,7/29/13,13.08,26,2013,No Holiday,0,1,82.4,1
2051,2,BURGER,7/29/14,12.14,34,2014,No Holiday,0,1,82.4,1
2051,2,BURGER,7/29/15,12.66,34,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,7/30/12,11.49,34,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,7/30/13,13.08,34,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,7/30/14,12.14,36,2014,No Holiday,0,1,80.6,1
2051,2,BURGER,7/30/15,12.66,32,2015,No Holiday,0,1,78.8,1
2051,2,BURGER,7/31/12,11.49,34,2012,No Holiday,0,0,84.2,1
2051,2,BURGER,7/31/13,13.08,34,2013,No Holiday,0,1,71.6,1
2051,2,BURGER,7/31/14,12.14,34,2014,No Holiday,0,1,77.0,1
2051,2,BURGER,7/31/15,12.66,30,2015,No Holiday,0,1,82.4,1
2051,2,BURGER,8/13/12,11.49,30,2012,No Holiday,0,0,82.4,1
2051,2,BURGER,8/13/13,13.08,34,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,8/13/14,12.14,32,2014,No Holiday,0,1,82.4,1
2051,2,BURGER,8/13/15,12.19,34,2015,No Holiday,0,1,69.8,1
2051,2,BURGER,8/14/12,11.49,38,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,8/14/13,13.08,30,2013,No Holiday,0,1,73.4,1
2051,2,BURGER,8/14/14,12.14,34,2014,No Holiday,0,1,84.2,1
2051,2,BURGER,8/14/15,12.19,34,2015,No Holiday,0,1,77.0,1
2051,2,BURGER,8/15/12,11.49,38,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,8/15/13,13.08,30,2013,No Holiday,0,1,77.0,1
2051,2,BURGER,8/15/14,12.14,30,2014,No Holiday,0,1,84.2,1
2051,2,BURGER,8/15/15,12.19,28,2015,No Holiday,1,1,78.8,1
2051,2,BURGER,8/16/12,11.49,30,2012,No Holiday,0,0,80.6,1
2051,2,BURGER,8/16/13,13.08,30,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,8/16/14,12.14,28,2014,No Holiday,1,1,84.2,1
2051,2,BURGER,8/16/15,12.19,20,2015,No Holiday,1,1,80.6,1
2051,2,BURGER,8/17/12,11.49,30,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,8/17/13,13.08,22,2013,No Holiday,1,1,77.0,1
2051,2,BURGER,8/17/14,12.14,24,2014,No Holiday,1,1,86.0,1
2051,2,BURGER,8/17/15,12.19,36,2015,No Holiday,0,1,77.0,1
2051,2,BURGER,8/18/12,11.49,24,2012,No Holiday,1,0,75.2,1
2051,2,BURGER,8/18/13,13.08,20,2013,No Holiday,1,1,77.0,1
2051,2,BURGER,8/18/14,12.87,34,2014,No Holiday,0,1,82.4,1
2051,2,BURGER,8/18/15,12.19,32,2015,No Holiday,0,1,77.0,1
2051,2,BURGER,8/19/12,11.49,26,2012,No Holiday,1,0,77.0,1
2051,2,BURGER,8/19/13,13.08,34,2013,No Holiday,0,1,78.8,1
2051,2,BURGER,8/19/14,12.87,34,2014,No Holiday,0,1,82.4,1
2051,2,BURGER,8/19/15,12.19,34,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,8/20/12,11.49,38,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,8/20/13,13.08,32,2013,No Holiday,0,1,77.0,1
2051,2,BURGER,8/20/14,12.87,26,2014,No Holiday,0,1,78.8,1
2051,2,BURGER,8/20/15,12.19,30,2015,No Holiday,0,1,82.4,1
2051,2,BURGER,8/21/12,11.49,36,2012,No Holiday,0,0,78.8,1
2051,2,BURGER,8/21/13,13.08,28,2013,No Holiday,0,1,73.4,1
2051,2,BURGER,8/21/14,12.87,34,2014,No Holiday,0,1,77.0,1
2051,2,BURGER,8/21/15,12.19,30,2015,No Holiday,0,1,80.6,1
2051,2,BURGER,8/22/12,11.49,36,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,8/22/13,13.08,30,2013,No Holiday,0,1,71.6,1
2051,2,BURGER,8/22/14,12.87,26,2014,No Holiday,0,1,77.0,1
2051,2,BURGER,8/22/15,12.19,20,2015,No Holiday,1,1,78.8,1
2051,2,BURGER,8/23/12,11.49,32,2012,No Holiday,0,0,77.0,1
2051,2,BURGER,8/23/13,10.97,40,2013,No Holiday,0,1,75.2,1
2051,2,BURGER,8/23/14,12.87,18,2014,No Holiday,1,1,80.6,1
2051,2,BURGER,8/23/15,12.19,26,2015,No Holiday,1,1,78.8,1
2051,2,BURGER,8/24/12,11.49,38,2012,No Holiday,0,0,75.2,1
2051,2,BURGER,8/24/13,10.97,30,2013,No Holiday,1,1,73.4,1
2051,2,BURGER,8/24/14,12.87,26,2014,No Holiday,1,1,80.6,1
2051,2,BURGER,8/24/15,12.19,36,2015,No Holiday,0,1,77.0,1
2051,2,BURGER,8/25/12,11.49,20,2012,No Holiday,1,0,73.4,1
2051,2,BURGER,8/25/13,10.97,26,2013,No Holiday,1,1,75.2,1
